Open,High,Low,Close,Adj Close,Volume,date
0.7051539688530227,0.7266055705859993,0.6924672995608849,0.7069978100190386,165.3730010986328,0.2834688329558948,2020-08-24
0.6986912618221798,0.7168705092971099,0.6964802234772978,0.7235106912555507,167.32449340820312,0.2296498851702628,2020-08-25
0.7226148692608302,0.756940257469396,0.7294550081408531,0.7638559726803378,172.09249877929688,0.4306938209295374,2020-08-26
0.7647924334927382,0.7574753261465883,0.7436659713379441,0.7461499414238357,170.0,0.2513852285966799,2020-08-27
0.7532611126440586,0.7491378206904238,0.7472793282656218,0.7469114606120082,170.08999633789062,0.1420852185281017,2020-08-28
0.747288731977514,0.7753143188227711,0.7551436628189101,0.7677103081848013,172.54800415039062,0.2450803808160023,2020-08-31
0.7816438409271474,0.7833290720971988,0.7814997759895137,0.7880859173888544,174.95599365234375,0.1848527030936105,2020-09-01
0.8061216511548429,0.799630520042554,0.7898699260262694,0.8017642119422297,176.57249450683594,0.2247514419642357,2020-09-02
0.7796913818994508,0.7725153185768183,0.7117836391458632,0.7326112199871804,168.39999389648438,0.5627360322450212,2020-09-03
0.7085002609046228,0.7271066789934668,0.6302202113566668,0.7015654332263683,164.7310028076172,0.6123357663067016,2020-09-04
0.6343251611838968,0.6716148205468704,0.6382417781146132,0.6403114275198807,157.49200439453125,0.3975713950095011,2020-09-08
0.6594723078786432,0.6938412986044209,0.6616221550554726,0.6905609774094907,163.4304962158203,0.3252134778307488,2020-09-09
0.7039048009702972,0.7136808363299707,0.655479461251375,0.6510026507917419,158.7554931640625,0.3365606056489518,2020-09-10
0.6619020838154962,0.6573819678096824,0.6186788226706785,0.6260873646368332,155.81100463867188,0.317646062306919,2020-09-11
0.6466621575895145,0.6446611247913534,0.623788480133445,0.6204814575306832,155.14849853515625,0.2725452246971035,2020-09-14
0.630983032157942,0.6394071340546001,0.6292807100149713,0.642972613004354,157.80650329589844,0.2319432835391531,2020-09-15
0.6496674718218455,0.6445973520711066,0.6145001043998488,0.6099593746685381,153.90499877929688,0.2711548019926195,2020-09-16
0.5768820420993773,0.57756963070475,0.571310156156098,0.5806100274827344,150.43649291992188,0.4259312236199255,2020-09-17
0.586469490160754,0.5811247006198073,0.5428242730978097,0.5578397257756234,147.74549865722656,0.6211897223789332,2020-09-18
0.5330803774875542,0.5489297168238463,0.5281414835572023,0.560192068618844,148.02349853515625,0.3994652466242294,2020-09-21
0.5873646707690682,0.6219800716730195,0.5830640418315503,0.6314900450216911,156.44949340820312,0.4658619262308836,2020-09-22
0.6242774385995998,0.6190112700784423,0.5797398520525385,0.576857305338917,149.9929962158203,0.3622914166169896,2020-09-23
0.5634708549826929,0.5945038803172693,0.5681006472920354,0.5852894066651264,150.989501953125,0.3524385936593528,2020-09-24
0.596325323281708,0.6081973869387116,0.5825539452732036,0.6171644978928139,154.75650024414062,0.2793854651283584,2020-09-25
0.6363927538895994,0.6394155593123563,0.632787818447917,0.6505542350337692,158.70249938964844,0.2481409089528838,2020-09-28
0.6477065566483063,0.6450305399391243,0.6393215170909914,0.638212924406051,157.24400329589844,0.1899349378065522,2020-09-29
0.6331060451425491,0.6554875810080432,0.6399378621440699,0.6398417078171728,157.43649291992188,0.3018320017771839,2020-09-30
0.6616079400347378,0.6602106508868069,0.6560959360339953,0.6705280389286337,161.06300354003906,0.307889130570281,2020-10-01
0.6384304248484757,0.6482330452219229,0.635266041884869,0.6298019979097602,156.25,0.359127006324026,2020-10-02
0.6351096313289536,0.6510915407495692,0.6428540525141293,0.661194845297532,159.9600067138672,0.2122696013642124,2020-10-05
0.6432773575506944,0.6423717878299744,0.6212378676121701,0.6192079980947818,154.9980010986328,0.3170787059160088,2020-10-06
