Date,Open,High,Low,Close,Adj Close,Volume,date
2020-01-31,0.19498786475938024,0.1835624688120382,0.18169179537558655,0.1777175100949704,0.1777175100949704,0.9999999999999998,20
2020-02-03,0.17554898156439147,0.18013006110029572,0.1807162544178984,0.17556002222018774,0.17556002222018774,0.316408154268104,21
2020-02-04,0.18471910412444326,0.1855020617151506,0.1880179636888608,0.19726396276377822,0.19726396276377822,0.2738479277323962,22
2020-02-05,0.20428637222856605,0.19083612355042856,0.1960488049015351,0.19258620100704615,0.19258620100704615,0.20933640241739826,23
2020-02-06,0.19001757617710235,0.18383819596533058,0.19257181452239236,0.19753126343559158,0.19753126343559158,0.12503550218099965,24
2020-02-07,0.1904789344966985,0.2039144115640883,0.19899458637033918,0.21139754041138226,0.21139754041138226,0.26014161307780237,25
2020-02-10,0.2109403973240782,0.22153759127341344,0.22162398278909645,0.23747384987330888,0.23747384987330888,0.25737915481494356,26
2020-02-11,0.24227937862574866,0.24547413209963875,0.24627195832975945,0.24553584207031443,0.24553584207031443,0.3061142880558652,27
2020-02-12,0.24812963726074067,0.24276430217635858,0.25558738338678566,0.24992722065495654,0.24992722065495654,0.1357250145894535,28
2020-02-13,0.239468409546844,0.23802456619399393,0.24916940118777386,0.24509191901998695,0.24509191901998695,0.11435305488319253,29
2020-02-14,0.24455285836771323,0.23268107406933747,0.2413896849531041,0.23793204838185855,0.23793204838185855,0.08428394397084651,30
2020-02-18,0.2299701760912609,0.23602309608442051,0.24053005349964174,0.247860411073473,0.247860411073473,0.10826292950573899,31
2020-02-19,0.2503174786800493,0.24507000792942257,0.25840273903074595,0.25480549433253397,0.25480549433253397,0.08110464417983249,32
2020-02-20,0.2528240688392771,0.2411194420866707,0.2421429862002109,0.2466336685079824,0.2466336685079824,0.12138283997665686,33
2020-02-21,0.23811764644407174,0.22579246530034358,0.22309204703111019,0.21936412010700468,0.21936412010700468,0.22841926627412912,34
2020-02-24,0.1720198117727728,0.17575629288650796,0.17478607954118397,0.17798961780883804,0.17798961780883804,0.3627058243359149,35
2020-02-25,0.18307339683245616,0.17352196716997093,0.16051594687822468,0.16054340551398316,0.16054340551398316,0.3395393265253927,36
2020-02-26,0.15637173070260146,0.16404713780924374,0.16149627748484774,0.1638130681186265,0.1638130681186265,0.2692768011439827,37
2020-02-27,0.1392967555123138,0.14518793732513624,0.12397866262980317,0.11832876336585296,0.11832876336585296,0.4755356413636794,38
2020-02-28,0.08234044891028136,0.10466460559229218,0.08938752327400945,0.11806626973609413,0.11806626973609413,0.5699961707100294,39
2020-03-02,0.12603152448261745,0.1354469561818703,0.11781666874463737,0.15157448471604618,0.15157448471604618,0.3778746168943752,40
2020-03-03,0.15879268253917334,0.15532825495324143,0.12655261996744216,0.13011395530193803,0.13011395530193803,0.4324737919720561,41
2020-03-04,0.14509461510581634,0.14661415978261594,0.1429282086152962,0.16201829341704,0.16201829341704,0.23736369635284854,42
2020-03-05,0.13864038857155125,0.13839921708286773,0.1371332492123606,0.1372929084403428,0.1372929084403428,0.23561861402311418,43
2020-03-06,0.11105403502375155,0.1147003920896702,0.11757519675140948,0.1263430493121669,0.1263430493121669,0.27273870536086464,44
2020-03-09,0.06294917481670126,0.09183346370103895,0.06531902156756808,0.07838151555402217,0.07838151555402217,0.4521642553444029,45
2020-03-10,0.10909444150677583,0.10680869069354493,0.09278721608803286,0.12191831276902598,0.12191831276902598,0.40412856805750436,46
2020-03-11,0.10289705736562871,0.09589820858595932,0.08473699521889866,0.08804731178190717,0.08804731178190717,0.29755137395206743,47
2020-03-12,0.038273653341004965,0.04535338087118035,0.023648338964486704,0.019193207911779475,0.019193207911779475,0.7017746144922374,48
2020-03-13,0.05397885081789677,0.05548419566921947,0.02636230142483942,0.07093045470174963,0.07093045470174963,0.5225680829387469,49
2020-03-16,0.0,0.042714930984427246,0.0,0.025178849277162962,0.025178849277162962,0.5301701419945937,50
2020-03-17,0.06371491205597435,0.08946123813751206,0.030525022157652848,0.08183253474526353,0.08183253474526353,0.6714582247072571,51
2020-03-18,0.05160071814265277,0.0817977497443485,0.05745235478300237,0.09241006661613449,0.09241006661613449,0.5815970823919072,52
2020-03-19,0.10391963699801965,0.13092585783171395,0.09977980878542458,0.11672022512688951,0.11672022512688951,0.6349174724425359,53
2020-03-20,0.1354584168609374,0.1366306751209453,0.09402346132159523,0.10009019030569655,0.10009019030569655,0.5937985284787544,54
2020-03-23,0.08858065221275635,0.11875556160383693,0.08980761232905743,0.12717364791199215,0.12717364791199215,0.45183219514400813,55
2020-03-24,0.14743943592504405,0.13567988432952138,0.13246827852353837,0.14496349087976668,0.14496349087976668,0.4051035533267486,56
2020-03-25,0.13278541257132837,0.13342648041216465,0.12543707388704028,0.1190638766303247,0.1190638766303247,0.3579086142068071,57
2020-03-26,0.12389593695509893,0.13638824414322814,0.12713209380166368,0.1523095251465474,0.1523095251465474,0.33969475895962004,58
2020-03-27,0.13762252630439142,0.12844902859677232,0.13226549215632344,0.12587050251142462,0.12587050251142462,0.28081412683004026,59
2020-03-30,0.1338032748384883,0.14453666703251355,0.138263237926474,0.15634773180813177,0.15634773180813177,0.3329687736239637,60
2020-03-31,0.153551254318385,0.15375470235939315,0.1535571764710043,0.14955538138525404,0.14955538138525404,0.2621410393908179,61
2020-04-01,0.13862609132615877,0.1309068521715817,0.12892371725095964,0.12949821691515073,0.12949821691515073,0.19136982604284564,62
2020-04-02,0.12372473288463692,0.12262060197599389,0.12747495897849903,0.1348107995589466,0.1348107995589466,0.20649622793742572,63
2020-04-03,0.12824796039271125,0.12205006946858943,0.12706444922132099,0.12896834977960803,0.12896834977960803,0.1551964595317527,64
2020-04-06,0.14006728269166757,0.15636943144132476,0.14680119243099876,0.17240492745117453,0.17240492745117453,0.308035998151767,65
2020-04-07,0.17864531495234948,0.17405441581642334,0.17944618689416458,0.17909225128856043,0.17909225128856043,0.2614627887687349,66
2020-04-08,0.18049553817081476,0.17799069114373245,0.18598007859740207,0.1940802442443501,0.1940802442443501,0.1811536760477206,67
2020-04-09,0.1915775725715838,0.18226935851617154,0.18912385678448607,0.1939656764087201,0.1939656764087201,0.2284333964954225,68
2020-04-13,0.18953241330680193,0.2426454805301883,0.1989463214464563,0.25416105936136124,0.25416105936136124,0.3746953171033611,69
2020-04-14,0.26585618945170997,0.29589056279749393,0.27051907709802103,0.3087909072905859,0.3087909072905859,0.47152265851635494,70
2020-04-15,0.2930668230025695,0.3155580116220338,0.2989096106295426,0.3204185593484332,0.3204185593484332,0.3852859179627612,71
2020-04-16,0.3350741620616715,0.3762336541348519,0.3423719166819199,0.36839444139877053,0.36839444139877053,0.7506651801673865,72
2020-04-17,0.34759738782794947,0.3472340634819515,0.3332062234192905,0.35255203313479533,0.35255203313479533,0.46041630457974597,73
2020-04-20,0.3559778960231741,0.3686176798920189,0.3670246818715177,0.361435009847517,0.361435009847517,0.3078593703855996,74
2020-04-21,0.36865810118937103,0.3606926823203185,0.3156474441106918,0.3301750338696172,0.3301750338696172,0.4283901580182647,75
2020-04-22,0.34601351430791394,0.3443816185669921,0.3500985783437718,0.3470580210704306,0.3470580210704306,0.1977496209568138,76
2020-04-23,0.36074845861905436,0.35874830173182914,0.3651074959332197,0.36422265723525027,0.36422265723525027,0.2581139263222001,77
2020-04-24,0.36884360250522574,0.35694653613501925,0.3650688839941132,0.3693634245425863,0.3693634245425863,0.1703864474221531,78
2020-04-27,0.3813050670744018,0.36857016574168844,0.3558935377467074,0.353029386977592,0.353029386977592,0.2990209169665806,79
2020-04-28,0.3474880175294388,0.33463592227903693,0.32836742531758323,0.3234734345740091,0.3234734345740091,0.27244197071370335,80
2020-04-29,0.32746889841103166,0.34337852593986073,0.3302990538895927,0.3514589409052111,0.3514589409052111,0.2245546507503854,81
2020-04-30,0.370194365607998,0.38288926221550734,0.37183452101889536,0.39980715021285373,0.39980715021285373,0.5737830700166595,82
2020-05-01,0.3306983340733549,0.3293779556249754,0.3052792542177647,0.3100892456490989,0.3100892456490989,0.5905980333558003,83
2020-05-04,0.2924484852830542,0.31252015270975386,0.3044051801305909,0.32438509738302446,0.32438509738302446,0.24393424925427754,84
2020-05-05,0.3322203738214389,0.32393936265897016,0.3289130768616333,0.3252490539413484,0.3252490539413484,0.12923924301578485,85
2020-05-06,0.3271977587725212,0.32700565752076094,0.3351281990065236,0.34122037833314645,0.34122037833314645,0.12042905003935267,86
2020-05-07,0.348762649614867,0.33582442890348885,0.3462883757725703,0.34902461110847693,0.34902461110847693,0.14011244830105282,87
2020-05-08,0.3475070321400624,0.3411679210281453,0.3529960212017862,0.3547524930521855,0.3547524930521855,0.12670286829362035,88
2020-05-11,0.34872462039361984,0.3565852109704444,0.360292867136907,0.3687810441142978,0.3687810441142978,0.1304191164937834,89
2020-05-12,0.3663941287527184,0.3562666848115108,0.35203020691578146,0.3439363570938867,0.3439363570938867,0.11739811757191929,90
2020-05-13,0.3449671301248185,0.3508946841966558,0.34372407141970784,0.3491726097365764,0.3491726097365764,0.23807020741751833,91
2020-05-14,0.3422132774526343,0.3431313072767668,0.3511657858133841,0.3591629541371042,0.3591629541371042,0.15789533179879128,92
2020-05-15,0.34578526640558094,0.35246352164581474,0.3526917679640573,0.36915337137160287,0.36915337137160287,0.1993604661842609,93
2020-05-18,0.36282692973985253,0.3629223654328537,0.36603956161595974,0.377019731523788,0.377019731523788,0.20799403139452566,94
2020-05-19,0.3749459135932549,0.38764328871331477,0.38775140867259505,0.3880315723608776,0.3880315723608776,0.20540113578718755,95
2020-05-20,0.3977950164011903,0.3947791161454026,0.40624704331286887,0.41123436318382645,0.41123436318382645,0.18262321906223372,96
2020-05-21,0.40832061942924525,0.4068733171920633,0.3943045326584791,0.3867952885452486,0.3867952885452486,0.26149104921132166,97
2020-05-22,0.38692221529213056,0.3804409414707639,0.38831157653726356,0.3820889030381016,0.3820889030381016,0.10271681764808119,98
2020-05-26,0.3883443194721661,0.3767090132602202,0.3805511662721468,0.374919491149835,0.374919491149835,0.1522503083920797,99
2020-05-27,0.36313130865952936,0.35369003959053114,0.33995734412345446,0.3694445615857471,0.3694445615857471,0.2574286105894704,100
2020-05-28,0.35330489173356483,0.3648097290409462,0.3632483015904877,0.36501021095849717,0.36501021095849717,0.1255441901475619,101
2020-05-29,0.3683394250243017,0.3673768714318597,0.3728921491906376,0.38470939646348823,0.38470939646348823,0.1481313488850549,102
2020-06-01,0.38358805412167807,0.3838067568313561,0.39509172988266394,0.3983943168526809,0.3983943168526809,0.10708305602774043,103
2020-06-02,0.3926249292576651,0.38219040523186654,0.3956422447625556,0.3990482202400214,0.3990482202400214,0.07889326454741608,104
2020-06-03,0.393105302187885,0.38906951117079447,0.4033012618440648,0.40190739058680647,0.40190739058680647,0.08886213566990672,105
2020-06-04,0.39758571053463143,0.3983588539935137,0.3979119488624656,0.3934110165896121,0.3934110165896121,0.10848194793578661,106
2020-06-05,0.3819281221591482,0.38937853449966187,0.39169196338173373,0.40410311629611284,0.40410311629611284,0.1337538487190248,107
2020-06-08,0.4084157650572129,0.4090364079534481,0.4159390821499953,0.4237020822576667,0.4237020822576667,0.18068737874503854,108
2020-06-09,0.4223230657822792,0.454879511006127,0.434125673903605,0.46036058496457755,0.46036058496457755,0.26584315736968755,109
2020-06-10,0.4772864670113197,0.5004800379997139,0.4830256315483712,0.4825991268517946,0.4825991268517946,0.24959340288228254,110
2020-06-11,0.4575479948367349,0.47624883690075137,0.43954880917537564,0.4398833869864778,0.4398833869864778,0.30993651291572877,111
2020-06-12,0.4564587914923117,0.45252629110273235,0.4236706071476888,0.43370677495038734,0.43370677495038734,0.2842195101617486,112
2020-06-15,0.4209723026795069,0.43470812202533327,0.42591614194220395,0.44690960728869933,0.44690960728869933,0.17322662190212562,113
2020-06-16,0.4653958036351,0.45182264643371495,0.4587543434747148,0.4672388794726705,0.4672388794726705,0.15347963764460515,114
2020-06-17,0.47847553334894166,0.46846173917604084,0.48571063505439405,0.4795108208337495,0.4795108208337495,0.10923084966433658,115
2020-06-18,0.4782424229316784,0.47066755640237945,0.48778226874911756,0.48571612945422515,0.48571612945422515,0.0759188529651563,116
2020-06-19,0.4930202589789967,0.4886331281568348,0.49883618899571514,0.4957542529394152,0.4957542529394152,0.30830447235634156,117
2020-06-22,0.49607377320562684,0.4969858981628854,0.503665334112646,0.5142791363376908,0.5142791363376908,0.12685830072784768,118
2020-06-23,0.5158216801106736,0.5293655946918208,0.5273474216803975,0.5384270935960951,0.5384270935960951,0.19912731753291985,119
2020-06-24,0.5414960492429064,0.5354935418114006,0.5287769476702116,0.5241025452777841,0.5241025452777841,0.2199623288300318,120
2020-06-25,0.5222568920343151,0.5165866820955873,0.5244982437462657,0.5337349835471703,0.5337349835471703,0.10989497006512619,121
2020-06-26,0.5391465110584475,0.5291088006579732,0.5128406803600518,0.5042791778530542,0.5042791778530542,0.3594417432171405,122
2020-06-29,0.498694451028596,0.4883335351173459,0.48487030957048494,0.4983174260300016,0.4983174260300016,0.19854091334924395,123
2020-06-30,0.4963447676944379,0.5229572052742595,0.5065772932912787,0.5357587482520758,0.5357587482520758,0.16648650634517587,124
2020-07-01,0.5310275626215719,0.5825583751234189,0.5447130676065579,0.5929804658562723,0.5929804658562723,0.3497342811885777,125
2020-07-02,0.6042834547196079,0.6113487584334898,0.6012623156611498,0.5985174499632444,0.5985174499632444,0.3659840356759827,126
2020-07-06,0.6152039375049261,0.6609427953568447,0.6297060511393027,0.6781066255824806,0.6781066255824806,0.3862750334532989,127
2020-07-07,0.6739818728346387,0.6655398438068425,0.6586809218408876,0.6509372238909699,0.6509372238909699,0.2716012225467463,128
2020-07-08,0.6568877378840281,0.6723952289409489,0.6695127497507172,0.6895957474283965,0.6895957474283965,0.25606504423465776,129
2020-07-09,0.701301804109159,0.7246467214111891,0.6992457113483437,0.7380537903635851,0.7380537903635851,0.3515217541821922,130
2020-07-10,0.7373400069294467,0.7346872230532564,0.7290416015642844,0.7463449182318505,0.7463449182318505,0.28774500037445083,131
2020-07-13,0.7655446256219121,0.7961519631649996,0.6965365385369258,0.7005217170142413,0.7005217170142413,0.44560783266426734,132
2020-07-14,0.6884646195430426,0.6930324742170448,0.6393643413731642,0.6909752228300703,0.6909752228300703,0.4110947671551484,133
2020-07-15,0.6842934526309037,0.6792314633335479,0.6505582667424756,0.6551138150965448,0.6551138150965448,0.3091452205232986,134
2020-07-16,0.6323691958082509,0.6476885961759307,0.624022137904751,0.6508321973054783,0.6508321973054783,0.3519103352677606,135
2020-07-17,0.6504144967391394,0.6438852879288597,0.6386158297749924,0.6327272745812285,0.6327272745812285,0.2365441435178316,136
2020-07-20,0.6462289600067581,0.7282026659137912,0.6606222770845804,0.7448365267023538,0.7448365267023538,0.43697426745400253,137
2020-07-21,0.7567122664124031,0.7468480889917548,0.714563745511362,0.7168892582056754,0.7168892582056754,0.3326296483129222,138
2020-07-22,0.7055872038347388,0.7037860508175082,0.6950250727068708,0.6985694752683878,0.6985694752683878,0.19011930145838013,139
2020-07-23,0.6928736868125256,0.6791934520132834,0.6490226316070258,0.6444599532245674,0.6444599532245674,0.29981927446965745,140
2020-07-24,0.612840029500225,0.6474888191224797,0.609423582698668,0.6551328975968214,0.6551328975968214,0.29808832236121646,141
2020-07-27,0.675622790186545,0.6790650549963597,0.6711256087643795,0.6772330549400478,0.6772330549400478,0.1948034698171408,142
2020-07-28,0.6719461483003188,0.6691245144217053,0.6614624551946764,0.6510374434344073,0.6510374434344073,0.12105784488690877,143
2020-07-29,0.6608735486300119,0.6510923503160997,0.6619502625169738,0.6668846587404371,0.6668846587404371,0.11027648604004786,144
2020-07-30,0.6527926294143833,0.6762127551627752,0.6659246395162837,0.6756435263673906,0.6756435263673906,0.33312420605819104,145
2020-07-31,0.7621867324756051,0.7498145678675077,0.7364301876982362,0.7294857477393974,0.7294857477393974,0.4714025516353611,146
2020-08-03,0.7319892084101478,0.7199497118937785,0.7137331466991359,0.7042878159619579,0.7042878159619579,0.25868620028458267,147
2020-08-04,0.6942720590167066,0.7119819878571243,0.7123858552971896,0.7171469447933798,0.7171469447933798,0.23181051938454406,148
2020-08-05,0.7145147812470654,0.7340169471005016,0.7249851373509202,0.7487458172361154,0.7487458172361154,0.1768580887745283,149
2020-08-06,0.7385766823684774,0.7501235911963753,0.7433986110902331,0.7582780359620642,0.7582780359620642,0.17856078044038248,150
2020-08-07,0.7526789917147101,0.7469573352671715,0.7314415841152251,0.7308127826822959,0.7308127826822959,0.17824285046128108,151
2020-08-10,0.7271378700065418,0.7144873981229518,0.7125355870915866,0.7216004507548768,0.7216004507548768,0.12392627980946808,152
2020-08-11,0.6999748455570911,0.7081692493206746,0.6987627673618879,0.6893856942574128,0.6893856942574128,0.16284090925147976,153
2020-08-12,0.6975014946790297,0.7153810993932916,0.7124872484807969,0.7283211325507615,0.7283211325507615,0.148993292383952,154
2020-08-13,0.7331688400173078,0.735885305048462,0.7383618162702457,0.727738752122473,0.727738752122473,0.1226333645611224,155
2020-08-14,0.730880990455101,0.7172114460209875,0.721459808360988,0.7215335891699381,0.7215335891699381,0.09456367996179188,156
2020-08-17,0.7284744084387713,0.7251649520828862,0.7379658228336858,0.7379487637780933,0.7379487637780933,0.09028928802053968,157
2020-08-18,0.7469667704438634,0.7846045012802345,0.7629035352914597,0.8000391409757581,0.8000391409757581,0.2778538454690739,158
2020-08-19,0.7902534589536245,0.7826553330063684,0.7871362114260096,0.7752135364556236,0.7752135364556236,0.1958349759715587,159
2020-08-20,0.765991831845815,0.7810959983872756,0.778443661791246,0.7928220228368001,0.7928220228368001,0.1355978425978129,160
2020-08-21,0.7864437147930332,0.7819422580479722,0.7964999014069187,0.7867837953447003,0.7867837953447003,0.15279432191187547,161
2020-08-24,0.793649526470878,0.8132808506295117,0.787889586360023,0.7976382419714931,0.7976382419714931,0.2298322884034687,162
2020-08-25,0.7864389248529524,0.8023845139559942,0.7924483005293961,0.8162681519552608,0.8162681519552608,0.1822487681979587,163
2020-08-26,0.8131310836774954,0.8472340997522954,0.8299079237888745,0.8617858875005036,0.8617858875005036,0.35999988695822965,164
2020-08-27,0.8601896322763001,0.8478329956685231,0.8460516934282774,0.8418098600735608,0.8418098600735608,0.20146586915697684,165
2020-08-28,0.8473238532193985,0.8385009263808503,0.8501564962524313,0.8426690095898304,0.8426690095898304,0.10482928573144384,166
2020-08-31,0.8406603208185746,0.8677999649918644,0.8590904441935159,0.8661343668765087,0.8661343668765087,0.19589149685673224,167
2020-09-01,0.8789911631411498,0.8767707816556498,0.8890312028680123,0.8891222246524491,0.8891222246524491,0.14264175791257067,168
2020-09-02,0.906301659685208,0.8950167957080868,0.8985397613074768,0.9045541406585662,0.9045541406585662,0.17791785537153298,169
2020-09-03,0.8768127564523034,0.8646670777789232,0.8098331050512964,0.8265354111117107,0.8265354111117107,0.47674377528426465,170
2020-09-04,0.7973830670392756,0.813841735225475,0.717176388475014,0.7915094090200647,0.7915094090200647,0.5205969170683182,171
2020-09-08,0.7146240789707261,0.751730367425111,0.7262889534779187,0.7224023527703165,0.7224023527703165,0.3307150033276671,172
2020-09-09,0.7426813707182836,0.7766081962126943,0.7528492516210381,0.7790941304049999,0.7790941304049999,0.26674042642181817,173
2020-09-10,0.7922557990570784,0.7988143514786368,0.745871101557358,0.7344642409604121,0.7344642409604121,0.27677288354012913,174
2020-09-11,0.7453923316542901,0.7357997070371796,0.7040652771674045,0.706354698377412,0.706354698377412,0.26004976663939533,175
2020-09-14,0.7283887701161154,0.7215614208892662,0.7098698895551168,0.7000300877132224,0.7000300877132224,0.22017428214943274,176
2020-09-15,0.71089518319271,0.7156806924327805,0.7161091073184951,0.7254047147031466,0.7254047147031466,0.18427645495356104,177
2020-09-16,0.7317418733223415,0.7214900408527392,0.699318219264528,0.6881590245258928,0.6881590245258928,0.2189449528969073,178
2020-09-17,0.6505333743429618,0.6464667208352162,0.6502540871916533,0.6550469535116061,0.6550469535116061,0.3557890810127977,179
2020-09-18,0.6612303265911781,0.650445867708854,0.6178938926228501,0.6293573924331477,0.6293573924331477,0.5284250596648594,180
2020-09-21,0.6016627768966385,0.6144104106912787,0.6012141244241735,0.6320113166510037,0.6320113166510037,0.3323894345509345,181
2020-09-22,0.6622291016728648,0.6961747917193646,0.6636065968055842,0.7124500277024006,0.7124500277024006,0.39109343891434684,182
2020-09-23,0.7034135870859732,0.6928518479051011,0.6598302902114608,0.6508131148052017,0.6508131148052017,0.29952253982249616,183
2020-09-24,0.6355701821294883,0.6654210221606724,0.6466080590485606,0.6603262510308738,0.6603262510308738,0.29081125839511773,184
2020-09-25,0.6722267226692913,0.6807479989469996,0.6630271229713625,0.6962878783078368,0.6962878783078368,0.22622201686300608,185
2020-09-28,0.7169309431435564,0.715690122722159,0.7200932109894884,0.733958336201171,0.733958336201171,0.19859743423441756,186
2020-09-29,0.7295540319030331,0.7219749028081734,0.7275155457267046,0.7200348117245503,0.7200348117245503,0.1471351682838705,187
2020-09-30,0.7132638811374918,0.7336793427407484,0.7282157187140867,0.7218724128008034,0.7218724128008034,0.24606791266958028,188
2020-10-01,0.7450641481839086,0.7389658178850083,0.7465714219185535,0.7564928753445865,0.7564928753445865,0.25142326653977726,189
2020-10-02,0.7192044228855208,0.7255594283416613,0.7229084929465419,0.7105455650412091,0.7105455650412091,0.2967247560064038,190
2020-10-05,0.715499331658209,0.7287589079057526,0.731528534665121,0.7459631225583778,0.7459631225583778,0.16688215254139094,191
2020-10-06,0.7246122652366904,0.7189989936430421,0.7069723730101956,0.6985933648107188,0.6985933648107188,0.2595481437834798,192
2020-10-07,0.7103434691852268,0.7275561833065454,0.7274431851843337,0.7442876499005051,0.7442876499005051,0.2046169085054041,193
2020-10-08,0.7531450673995372,0.7433823851044372,0.7480152431682658,0.7418341647695239,0.7418341647695239,0.12440670733344356,194
2020-10-09,0.7460154593138861,0.7698622024353796,0.7590449941094686,0.7877051450717951,0.7877051450717951,0.24690159572589065,195
2020-10-12,0.8125745797299315,0.8683894306187134,0.8274836245587258,0.8623014063438534,0.8623014063438534,0.491093015007708,196
2020-10-13,0.8687224025062128,0.8665544413870159,0.8683720469603708,0.8626355686006053,0.8626355686006053,0.3060224416174582,197
2020-10-14,0.8587390061803291,0.8534808685180453,0.8277010009334655,0.8244877568644742,0.8244877568644742,0.3108267168572127,198
2020-10-15,0.785021538038148,0.8016620087082196,0.7987261302318809,0.812525942549875,0.812525942549875,0.2691920198162223,199
2020-10-16,0.8188957039898315,0.8224750926108824,0.7407763888287111,0.7810511791929078,0.7810511791929078,0.35757655400641225,200
2020-10-19,0.7886363461524226,0.7888830961119861,0.7565869462760553,0.749786469006924,0.749786469006924,0.26920615003751575,201
2020-10-20,0.7518561380687165,0.7589327872083493,0.7562344281144433,0.7544641579296856,0.7544641579296856,0.21876832513073985,202
2020-10-21,0.7472045256515081,0.7436628274024188,0.7407763888287111,0.7391563510093369,0.7391563510093369,0.22463236696749905,203
2020-10-22,0.7364410948409588,0.7269619299943195,0.7223966636926631,0.7350801250151404,0.7350801250151404,0.19773549073552038,204
2020-10-23,0.7369785841778989,0.7300900295218837,0.7311180985948496,0.7484451586058034,0.7484451586058034,0.14507922108568141,205
2020-10-26,0.7406598708545065,0.7670051149164183,0.7375407967558896,0.7497053319637634,0.7497053319637634,0.3170793397795403,206
2020-10-27,0.7531212628488329,0.7711315193857371,0.7655499268583763,0.7875523394016413,0.7875523394016413,0.20331692814641167,207
2020-10-28,0.7647075473053757,0.7579914992469916,0.7419692324742324,0.7285789648064069,0.7285789648064069,0.29497260856602275,208
2020-10-29,0.7418633070123706,0.754773014022768,0.7427080174007208,0.7516003262087871,0.7516003262087871,0.3662030541060303,209
2020-10-30,0.7211639438276469,0.7118679538963308,0.6726854132052242,0.6681352180142881,0.6681352180142881,0.49266146957127493,210
2020-11-02,0.6754991226426419,0.6703700380265538,0.6394222592818237,0.6530183817646462,0.6530183817646462,0.4128963703700564,211
2020-11-03,0.6549472315525255,0.6680832653929345,0.6543249940387292,0.6739872818777355,0.6739872818777355,0.24619508466122086,212
2020-11-04,0.7222293426213657,0.7488779225101516,0.7309876727700058,0.7659915904440957,0.7659915904440957,0.38333594742427257,213
2020-11-05,0.7983201534987101,0.8068533104704432,0.8030144134536963,0.8045785910224703,0.8045785910224703,0.30917348096588537,214
2020-11-06,0.7910287034982093,0.7855553646123459,0.7755462926201384,0.7995045396321316,0.7995045396321316,0.2284899173805961,215
2020-11-09,0.7560178702503935,0.7698669901207564,0.7176496057897865,0.719490596296815,0.719490596296815,0.4081627462367688,216
2020-11-10,0.6913279876634368,0.6866715264091265,0.6729172322136754,0.6675959552965482,0.6675959552965482,0.36581447302046194,217
2020-11-11,0.6755181372532655,0.6986279726901723,0.6876557925424722,0.7164596834475407,0.7164596834475407,0.20867934712725533,218
2020-11-12,0.7222103280107421,0.7160895317476859,0.7050649137435807,0.703519417572958,0.703519417572958,0.20833315670556718,219
2020-11-13,0.7041603822894724,0.6998497029495117,0.7047461441852334,0.7123642292851267,0.7123642292851267,0.16553271640787165,220
2020-11-16,0.6904623148561153,0.7003155592448138,0.6986131829413043,0.713438093346493,0.713438093346493,0.169241899497388,221
